name,year,num,total,sex
АДИЛЬ,1932,4,187203,М
ЛАМАРА,1932,4,187203,Ж
КЛИМ,1932,4,187203,М
ВИТАУТАС,1932,4,187203,М
ЭЛЕГИЯ,1932,4,187203,Ж
ГЕОРГ,1932,4,187203,М
КАМИЛЬ,1932,4,187203,М
МАГАМЕД,1932,4,187203,М
ЗАКИР,1932,4,187203,М
ГУЛЬСИНА,1932,4,187203,Ж
МУРШИДЯ,1932,4,187203,Ж
ХАЙДЯР,1932,4,187203,М
АХТЯМ,1932,4,187203,М
МАРТИН,1932,4,187203,М
НАТЭЛЛА,1932,4,187203,Ж
ЛИПА,1932,4,187203,Ж
ВИТАЛИНА,1932,4,187203,Ж
МАРЛЕНА,1932,4,187203,Ж
НУРАНИЯ,1932,4,187203,Ж
ВАССА,1932,4,187203,Ж
КАРИНА,1932,4,187203,Ж
ИППОЛИТ,1932,4,187203,М
НИОНИЛА,1932,4,187203,Ж
МИНА,1932,4,187203,Ж
ГЕОРГИНА,1932,4,187203,Ж
КАЗИМИР,1932,4,187203,М
РОГНЕДА,1932,4,187203,Ж
АСЛАН,1932,4,187203,М
МАРЗИЯ,1932,4,187203,Ж
ЛЕОПОЛЬД,1932,4,187203,М
ЛИЛИ,1932,4,187203,Ж
ХАРИТОН,1932,4,187203,М
МИЛИТИНА,1932,4,187203,Ж
ЮСУП,1932,4,187203,М
ФИЛИМОН,1932,4,187203,М
АВГУСТИН,1932,4,187203,М
МИРОСЛАВ,1932,4,187203,М
ЛИДА,1932,4,187203,Ж
ДАГМАРА,1932,4,187203,Ж
ХАВА,1932,4,187203,Ж
СВЕТОСЛАВ,1932,4,187203,М
АПОЛИНАРИЯ,1932,4,187203,Ж
ЛЕОНТИНА,1932,4,187203,Ж
ОТТО,1932,4,187203,М
КЛИМЕНТИЙ,1932,4,187203,М
ВЛАДИСЛАВА,1932,4,187203,Ж
КАТЕРИНА,1932,4,187203,Ж
САИТ,1932,4,187203,М
МАРГОРИТА,1932,4,187203,Ж
АЛЬБЕРТИНА,1932,4,187203,Ж
ЛЕОКАДИЯ,1932,4,187203,Ж
МУСА,1932,3,187203,М
НИЛА,1932,3,187203,Ж
ВОЛЯ,1932,3,187203,Ж
ОТАР,1932,3,187203,М
АХАТ,1932,3,187203,М
БРИЙ,1932,3,187203,М
НУРИ,1932,3,187203,М
ПАША,1932,3,187203,М
ОМАР,1932,3,187203,М
ВИЛЯ,1932,3,187203,Ж
ТАИР,1932,3,187203,М
ГЕРА,1932,3,187203,Ж
РОНА,1932,3,187203,Ж
ЮНУС,1932,3,187203,М
ГЕНРИ,1932,3,187203,М
АБДУРАХМАН,1932,3,187203,М
РИДА,1932,3,187203,Ж
ГАРИЙ,1932,3,187203,М
ФАИС,1932,3,187203,М
АХСАР,1932,3,187203,М
МАЛАНЬЯ,1932,3,187203,Ж
ФИСА,1932,3,187203,Ж
ДОНАТ,1932,3,187203,М
КЛЕОПАТРА,1932,3,187203,Ж
ЕФРЕМ,1932,3,187203,М
МЕЛАНИЯ,1932,3,187203,Ж
ХАИМ,1932,3,187203,М
ЛЮДВИГА,1932,3,187203,Ж
КОНКОРДИЯ,1932,3,187203,Ж
ХАНИФЯ,1932,3,187203,Ж
МАГИНЮР,1932,3,187203,Ж
МАГДАЛИНА,1932,3,187203,Ж
ЭЛЛИ,1932,3,187203,Ж
ЖАФЯР,1932,3,187203,М
ХАЛИМА,1932,3,187203,Ж
ГЕРАЛЬД,1932,3,187203,М
КЛАРИССА,1932,3,187203,Ж
РУФ,1932,3,187203,М
ДАМИР,1932,3,187203,М
ВИТАЛИЯ,1932,3,187203,Ж
МАРИЭТТА,1932,3,187203,Ж
ВИЛОР,1932,3,187203,М
ГЕРОЛЬД,1932,3,187203,М
АРИЯ,1932,3,187203,Ж
РАВИЯ,1932,3,187203,Ж
БРОНЯ,1932,3,187203,Ж
ЭВАЛЬД,1932,3,187203,М
ГАРОЛЬД,1932,3,187203,М
РАИРА,1932,3,187203,Ж
УСТИНЬЯ,1932,3,187203,Ж
ГЕЛИЯ,1932,3,187203,Ж
ХАНЯФИ,1932,3,187203,М
АЗАД,1932,3,187203,М
РИНАТ,1932,3,187203,М
СЮЗАННА,1932,3,187203,Ж
РЮРИК,1932,3,187203,М
ИРАКЛИЙ,1932,3,187203,М
НИКОДИМ,1932,3,187203,М
АДЛЕР,1932,3,187203,М
ХАНИФА,1932,3,187203,Ж
ЗИНОВЬЯ,1932,3,187203,Ж
САБИТ,1932,3,187203,М
ИГНАТИЙ,1932,3,187203,М
АНЮТА,1932,3,187203,Ж
ХУСАИН,1932,3,187203,М
ЖАННЕТА,1932,3,187203,Ж
САТЕНИК,1932,3,187203,Ж
САИМЯ,1932,3,187203,Ж
ЗАЙТУНЯ,1932,3,187203,Ж
АЛИМ,1932,3,187203,М
АНДРОНИК,1932,3,187203,М
СПАРТАК,1932,3,187203,М
АЗНИВ,1932,3,187203,Ж
ВАРАЗДАТ,1932,3,187203,М
РОЗИТТА,1932,3,187203,Ж
ЮЛО,1932,3,187203,М
САЙМА,1932,3,187203,Ж
РАЗАЛИЯ,1932,3,187203,Ж
АЗИЗА,1932,3,187203,Ж
АЛЕНТИНА,1932,3,187203,Ж
САИМА,1932,3,187203,Ж
ВЕРГИНИЯ,1932,3,187203,Ж
АРИНА,1932,3,187203,Ж
ХУСЕЙН,1932,3,187203,М
АЛЕКТИНА,1932,3,187203,Ж
ТОМ,1932,3,187203,М
АЛИФТИНА,1932,3,187203,Ж
АНИСЯ,1932,3,187203,Ж
АРИЙ,1932,3,187203,М
ИСЛАМ,1932,3,187203,М
АБДУЛБЯР,1932,3,187203,М
ЧЕСЛАВ,1932,3,187203,М
МИЛЬДА,1932,3,187203,Ж
АВАК,1932,3,187203,М
КАДЫР,1932,3,187203,М
СУЛЕЙМАН,1932,3,187203,М
ХАТИМА,1932,3,187203,Ж
ФЕОФАНИЯ,1932,3,187203,Ж
МУХТАР,1932,3,187203,М
ПАТВАКАН,1932,3,187203,М
КАМИЛ,1932,3,187203,М
МАСГУТ,1932,3,187203,М
ПАЛЬМИРА,1932,3,187203,Ж
ЭДГАРД,1932,3,187203,М
РАХИМЗЯН,1932,3,187203,М
НАГИМА,1932,3,187203,Ж
СТЕФАНИЯ,1932,3,187203,Ж
ИРЕНА,1932,3,187203,Ж
ОКТЯБРИН,1932,3,187203,М
ЭДМУНД,1932,3,187203,М
МАРГО,1932,3,187203,Ж
ВАЛЬДЕМАР,1932,3,187203,М
ХАДЖИ-МУРАТ,1932,3,187203,М
ХАЛИМ,1932,3,187203,М
КЕРОП,1932,3,187203,М
ХАНЯН,1932,3,187203,М
МАРЬЯН,1932,3,187203,М
ХАНИФ,1932,3,187203,М
СЛАВА,1932,3,187203,Ж
ЮЗЕФА,1932,3,187203,Ж
МАЙСЯ,1932,3,187203,Ж
ЖЕК,1932,3,187203,М
ЭТЕРИ,1932,3,187203,Ж
ЕВГРАФ,1932,3,187203,М
ОФЕЛИЯ,1932,3,187203,Ж
НАКИЯ,1932,3,187203,Ж
ЕФИМИЯ,1932,3,187203,Ж
ХАРЕС,1932,3,187203,М
ФАЙЗА,1932,3,187203,Ж
ИЛАРИЯ,1932,3,187203,Ж
САЛИМЯ,1932,3,187203,Ж
СУЛТАН,1932,3,187203,М
ХАСЯН,1932,3,187203,М
ТАГЕР,1932,3,187203,М
ТЕРЕЗА,1932,3,187203,Ж
РЫШАРД,1932,3,187203,М
ХАЛИЛ,1932,3,187203,М
ТАУФИК,1932,3,187203,М
АНЯ,1932,3,187203,Ж
ЭТЕЛЬ,1932,3,187203,Ж
ТАХИР,1932,3,187203,М
КИР,1932,3,187203,М
ХАЧИК,1932,3,187203,М
СИМОН,1932,3,187203,М
АМИНАТ,1932,3,187203,Ж
РИЧАРД,1932,3,187203,М
НЕЛИЯ,1932,3,187203,Ж
АНИСИМ,1932,3,187203,М
АЛИМЖАН,1932,3,187203,М
ХАБИБРАХМАН,1932,3,187203,М
ФАГИМ,1932,3,187203,М
АГНЕСА,1932,3,187203,Ж
РОДИОН,1932,3,187203,М
АФРИКАН,1932,3,187203,М
ВАЛИКО,1932,3,187203,М
ТЭРТА,1932,3,187203,Ж
АНЖЕЛА,1932,3,187203,Ж
РАЗМИК,1932,3,187203,М
ОМАРИ,1932,3,187203,М
АННЕТА,1932,3,187203,Ж
АЙКАНУШ,1932,3,187203,Ж
РАФИКА,1932,3,187203,Ж
ВАРТАН,1932,3,187203,М
МУРАТ,1932,3,187203,М
АБДУЛА,1932,3,187203,М
АНЖЕЛЛА,1932,3,187203,Ж
ГРИГОР,1932,3,187203,М
ФАРИЗ,1932,2,187203,М
УЛЬЯН,1932,2,187203,М
ХАБИБ,1932,2,187203,М
СЕРИК,1932,2,187203,М
ФИОНА,1932,2,187203,Ж
ФРУЗА,1932,2,187203,Ж
ФАИМА,1932,2,187203,Ж
ФАРИД,1932,2,187203,М
ФЛЕРА,1932,2,187203,Ж
ИЛОНА,1932,2,187203,Ж
ЗУГРЯ,1932,2,187203,Ж
ФЯРИТ,1932,2,187203,М
ГУМАР,1932,2,187203,М
ТОМАС,1932,2,187203,М
ЗУХРА,1932,2,187203,Ж
ФАТЫХ,1932,2,187203,М
ДАНИС,1932,2,187203,М
ПАВЛА,1932,2,187203,Ж
ОРЕСТ,1932,2,187203,М
ДАВЫД,1932,2,187203,М
НОЭМИ,1932,2,187203,Ж
ЗАВЕН,1932,2,187203,М
КУСИЙ,1932,2,187203,М
НАЙМА,1932,2,187203,Ж
ЛИГИЯ,1932,2,187203,Ж
МИРЗА,1932,2,187203,М
КАРИМ,1932,2,187203,М
ЛИВИЯ,1932,2,187203,Ж
МАЙРА,1932,2,187203,Ж
ОКТАЙ,1932,2,187203,М
ЛУКАШ,1932,2,187203,М
ИНЕСА,1932,2,187203,Ж
МАМЕД,1932,2,187203,М
НАЙЛЯ,1932,2,187203,Ж
НЭЛЛЯ,1932,2,187203,Ж
ЛЕВАН,1932,2,187203,М
МЕЛИК,1932,2,187203,М
МИХАЛ,1932,2,187203,М
НАМИК,1932,2,187203,М
РАФАЕЛ,1932,2,187203,М
РИФКАТ,1932,2,187203,М
РАВИН,1932,2,187203,М
РИХАРД,1932,2,187203,М
ЭЛЬВАР,1932,2,187203,М
РАМИЛЬ,1932,2,187203,М
ХАДИЧА,1932,2,187203,Ж
РАИСИЯ,1932,2,187203,Ж
САБИНА,1932,2,187203,Ж
РИКАРД,1932,2,187203,М
РАИЛЯ,1932,2,187203,Ж
ЭМАЛИЯ,1932,2,187203,Ж
САЛИМА,1932,2,187203,Ж
ШАМИЛЯ,1932,2,187203,Ж
РАВЕЛЬ,1932,2,187203,М
РУМИЯ,1932,2,187203,Ж
РАМЗИЯ,1932,2,187203,Ж
ЧИНГИС,1932,2,187203,М
РАСИМА,1932,2,187203,Ж
РАВИЛ,1932,2,187203,М
РАНТИК,1932,2,187203,М
РИФАТ,1932,2,187203,М
ЭЛЬДАР,1932,2,187203,М
РАЗИМ,1932,2,187203,М
ВАСИЛИНА,1932,2,187203,Ж
ФЯРИДЯ,1932,2,187203,Ж
ХАТИРА,1932,2,187203,Ж
ПАВЛИН,1932,2,187203,М
РАДИК,1932,2,187203,М
ЖОЗЕФИНА,1932,2,187203,Ж
ХАДЫЧА,1932,2,187203,Ж
САЛЕХ,1932,2,187203,М
ГЮЛЬНАРА,1932,2,187203,Ж
ЭЛЬМИР,1932,2,187203,М
ЯКОБ,1932,2,187203,М
ГАЛИМЗЯН,1932,2,187203,М
АМИРА,1932,2,187203,Ж
ШАФИКА,1932,2,187203,Ж
АЙСЛУ,1932,2,187203,Ж
РИНАТА,1932,2,187203,Ж
МИРГАЗИЯН,1932,2,187203,М
ЕВЛАМПИЯ,1932,2,187203,Ж
ЛЕСЯ,1932,2,187203,Ж
МИЛИНТИНА,1932,2,187203,Ж
АЛМАЗ,1932,2,187203,М
РАТМИР,1932,2,187203,М
РАНО,1932,2,187203,Ж
АЗГАР,1932,2,187203,М
РАДЖАБ,1932,2,187203,М
ИСАЙ,1932,2,187203,М
АНТОНИЙ,1932,2,187203,М
ЯННА,1932,2,187203,Ж
ЛАРА,1932,2,187203,Ж
АРЛЕН,1932,2,187203,М
АРТАШЕС,1932,2,187203,М
КАЮМ,1932,2,187203,М
АДЕЛЯ,1932,2,187203,Ж
ГАБРИЭЛЬ,1932,2,187203,М
НИЯЗ,1932,2,187203,М
КОБА,1932,2,187203,М
АБГАР,1932,2,187203,М
ВЛАДИМЕР,1932,2,187203,М
МОТЯ,1932,2,187203,М
ДЖИГАНДИР,1932,2,187203,М
АРМЕН,1932,2,187203,М
АРШАЛУС,1932,2,187203,Ж
ЛЕЛЬ,1932,2,187203,М
КАЗИМЕРАС,1932,2,187203,М
АЛЕЙ,1932,2,187203,М
ГУЛЬЖИГАН,1932,2,187203,Ж
ЭСЯ,1932,2,187203,Ж
РАХИМУЛЛА,1932,2,187203,М
АЛИЕ,1932,2,187203,Ж
ГИЯ,1932,2,187203,М
АРИФ,1932,2,187203,М
АРДЕВАН,1932,2,187203,М
МИРГАЛИЯН,1932,2,187203,М
ЯША,1932,2,187203,М
МАРЯ,1932,2,187203,Ж
АЙНО,1932,2,187203,Ж
АВТАНДИЛ,1932,2,187203,М
АНАСТАС,1932,2,187203,М
АРА,1932,2,187203,М
ЮНА,1932,2,187203,Ж
ВАРСЕНИК,1932,2,187203,Ж
АЛЬФОНС,1932,2,187203,М
НАНА,1932,2,187203,Ж
ПАУЛИНА,1932,2,187203,Ж
МАРС,1932,2,187203,М
РЕВМИРА,1932,2,187203,Ж
ЛИА,1932,2,187203,Ж
АРИСТАРХ,1932,2,187203,М
РАДОМИР,1932,2,187203,М
НАЗИРЯ,1932,2,187203,Ж
РОНАЛЬД,1932,2,187203,М
ИТА,1932,2,187203,Ж
ЮЛЯ,1932,2,187203,Ж
РАЙХАНА,1932,2,187203,Ж
НАЗИРА,1932,2,187203,Ж
КАМА,1932,2,187203,Ж
НУРСИНА,1932,2,187203,Ж
ИНА,1932,2,187203,Ж
ФАТ,1932,2,187203,М
МУНЖИЯ,1932,2,187203,Ж
АРИФУЛЛА,1932,2,187203,М
АЛИЙ,1932,2,187203,М
СИРАНУШ,1932,2,187203,Ж
АНАТОЛИЯ,1932,2,187203,Ж
АСГАТ,1932,2,187203,М
МАРУСЯ,1932,2,187203,Ж
ЯСЬ,1932,2,187203,М
НАФИСА,1932,2,187203,Ж
ХАБИБУЛЛА,1932,2,187203,М
АРХИП,1932,2,187203,М
ЛЕОНИЛЛА,1932,2,187203,Ж
МУРМАН,1932,2,187203,М
АСКАР,1932,2,187203,М
ВАФИЯ,1932,2,187203,Ж
ЕВАНГЕЛИНА,1932,2,187203,Ж
КОРНЕЙ,1932,2,187203,М
ВАГИЗ,1932,2,187203,М
МАГНОЛИЯ,1932,2,187203,Ж
АБДУЛХАМИТ,1932,2,187203,М
МАЙИНА,1932,2,187203,Ж
ТАЯ,1932,2,187203,Ж
АПОЛИНАРИЙ,1932,2,187203,М
ГАЙДА,1932,2,187203,Ж
ИЛЬГИЗАР,1932,2,187203,М
ГУЛЬБУСТАН,1932,2,187203,Ж
ДЖАН,1932,2,187203,М
ЗИНЯТУЛА,1932,2,187203,М
КСЕНЬЯ,1932,2,187203,Ж
ИРИК,1932,2,187203,М
МИРДЗА,1932,2,187203,Ж
ВОЛНА,1932,2,187203,Ж
ЗУЛЬФИЯ,1932,2,187203,Ж
ВАЛЯ,1932,2,187203,Ж
КАРОЛИНА,1932,2,187203,Ж
ЕВДОКИМ,1932,2,187203,М
АФИЯ,1932,2,187203,Ж
КАПИТОН,1932,2,187203,М
ИСКАНДАР,1932,2,187203,М
ВЛАД,1932,2,187203,М
ТАСКИРА,1932,2,187203,Ж
МЯКСУТ,1932,2,187203,М
ЭМИЛИНА,1932,2,187203,Ж
МАСХУТ,1932,2,187203,М
АСМА,1932,2,187203,Ж
ЦИЦИЛИЯ,1932,2,187203,Ж
ЕВФАЛИЯ,1932,2,187203,Ж
ФИРУДИН,1932,2,187203,М
ЖЕНЯ,1932,2,187203,Ж
ГАЯНЭ,1932,2,187203,Ж
ГУЛИ,1932,2,187203,Ж
ФАНЗИЛЯ,1932,2,187203,Ж
ИОЛАНТА,1932,2,187203,Ж
МАХМУТ,1932,2,187203,М
БОНДО,1932,2,187203,М
ТАВКЕЛЬ,1932,2,187203,М
МЕНСУР,1932,2,187203,М
ЦЕЗАРИЙ,1932,2,187203,М
ЭВИЛИНА,1932,2,187203,Ж
НАДЖИЯ,1932,2,187203,Ж
ЗАХАРИЙ,1932,2,187203,М
КАЛИСА,1932,2,187203,Ж
ГИСЯ,1932,2,187203,Ж
ФЛЕГОНТ,1932,2,187203,М
ЖАНЕТТА,1932,2,187203,Ж
ДИЛЬБАР,1932,2,187203,Ж
ЧЕСЛАВА,1932,2,187203,Ж
ЗАЙТЮНЯ,1932,2,187203,Ж
МУНИРА,1932,2,187203,Ж
ЮСУФ,1932,2,187203,М
АСЫМ,1932,2,187203,М
ФЕОДОРА,1932,2,187203,Ж
ЗЕЙТУНА,1932,2,187203,Ж
ФААТ,1932,2,187203,М
АСТХИК,1932,2,187203,Ж
АВИНИР,1932,2,187203,М
АНИСИЯ,1932,2,187203,Ж
ЗЕЛЬМАН,1932,2,187203,М
ЗИНИДА,1932,2,187203,Ж
КАМЕЛИЯ,1932,2,187203,Ж
ТОМА,1932,2,187203,М
АЛЬВИН,1932,2,187203,М
ВАИС,1932,2,187203,М
АРМАИС,1932,2,187203,М
АРУТЮН,1932,2,187203,М
МУСТАФА,1932,2,187203,М
ЗАКИ,1932,2,187203,М
МИРОНИЯ,1932,2,187203,Ж
ЛУКЕРЬЯ,1932,2,187203,Ж
ЖАВДАТ,1932,2,187203,М
БЕЛА,1932,2,187203,Ж
АЗАРИЙ,1932,2,187203,М
МУХАМЕД,1932,2,187203,М
СЯИТ,1932,2,187203,М
АЙСЫЛУ,1932,2,187203,Ж
ДИНАРА,1932,2,187203,Ж
ЗОРИНА,1932,2,187203,Ж
АРСЛАН,1932,2,187203,М
ГОГИ,1932,2,187203,М
АРИАДА,1932,2,187203,Ж
ЛЮБОМИР,1932,2,187203,М
ИВАННА,1932,2,187203,Ж
АЛИВИЯ,1932,2,187203,Ж
ИЛЬИНА,1932,2,187203,Ж
ЗАИД,1932,2,187203,М
БАБКЕН,1932,2,187203,М
ИНГРИД,1932,2,187203,Ж
ФАИЛ,1932,2,187203,М
АНЕЛИЯ,1932,2,187203,Ж
ЛЕОНИЛА,1932,2,187203,Ж
ИЛЬГИЗ,1932,2,187203,М
ГАРИ,1932,2,187203,М
СУРА,1932,2,187203,Ж
ГЕВОРГ,1932,2,187203,М
ЗУРА,1932,2,187203,Ж
МИНЗИФА,1932,2,187203,Ж
ЕМИЛИЯ,1932,2,187203,Ж
ЛЕНИАНА,1932,2,187203,Ж
ИННЭСА,1932,2,187203,Ж
ВАНЯ,1932,2,187203,М
ГРАЧИК,1932,2,187203,М
МИРОПИЯ,1932,2,187203,Ж
РЕНА,1932,2,187203,Ж
МИРАИДА,1932,2,187203,Ж
ДЖАФАР,1932,2,187203,М
МАЙСАРА,1932,2,187203,Ж
МАГОМЕТ,1932,2,187203,М
МАКСИМИЛИАН,1932,2,187203,М
РЭМА,1932,2,187203,Ж
ВАРЛЕН,1932,2,187203,М
ВАЧАГАН,1932,2,187203,М
ГАРНИК,1932,2,187203,М
ПАНТЕЛЕЙМОН,1932,2,187203,М
БИБИНУР,1932,2,187203,Ж
ЮННА,1932,2,187203,Ж
ЭНГЕЛЬСИНА,1932,2,187203,Ж
БЭЛА,1932,2,187203,Ж
ГЕВОРК,1932,2,187203,М
ФАИК,1932,2,187203,М
СЕЙРАН,1932,2,187203,М
АППОЛИНАРИЙ,1932,2,187203,М
ВИОЛЕТА,1932,2,187203,Ж
МАРИОНЕЛЛА,1932,2,187203,Ж
ГАЯР,1932,2,187203,М
БУДИМИР,1932,2,187203,М
КРАСНОСЛАВ,1932,2,187203,М
ЮЗЕФ,1932,2,187203,М
ЮВИНАЛИЙ,1932,2,187203,М
ФИКРЕТ,1932,2,187203,М
МАРГАРИТТА,1932,2,187203,Ж
ВИЛЬГЕЛЬМ,1932,2,187203,М
СИЛЬВА,1932,2,187203,Ж
ЮВЕНАЛИЙ,1932,2,187203,М
АПОЛЛИНАРИЙ,1932,2,187203,М
АБДУЛАХАТ,1932,2,187203,М
ЦОЛАК,1932,2,187203,М
ЭЛИОНОРА,1932,2,187203,Ж
ТАЛГАТ,1932,2,187203,М
ЭНРИК,1932,2,187203,М
ТРИФОН,1932,2,187203,М
ЭЛЛЕН,1932,2,187203,Ж
АНАСТАСИЙ,1932,2,187203,М
АРГЕНТИНА,1932,2,187203,Ж
ЦИАЛА,1932,2,187203,Ж
ФЕВЗИЯ,1932,2,187203,Ж
ВИССАРИОН,1932,2,187203,М
ЭМИНА,1932,2,187203,Ж
САЛИМЗЯН,1932,2,187203,М
ХАФИЗ,1932,2,187203,М
РАДИСЛАВ,1932,2,187203,М
ЯСИРЯ,1932,2,187203,Ж
ФАРИЗА,1932,2,187203,Ж
ЭДВИН,1932,2,187203,М
ТЕОФИЛИЯ,1932,2,187203,Ж
ЮЛЬЯН,1932,2,187203,М
СУЛТАНИЯ,1932,2,187203,Ж
ФАГИМЯ,1932,2,187203,Ж
САФИУЛЛА,1932,2,187203,М
СУСАНА,1932,2,187203,Ж
ХАРИТИНА,1932,2,187203,Ж
ЦЕЗИЙ,1932,2,187203,М
ТАЗИТДИН,1932,2,187203,М
ФАСЫЛСЯН,1932,2,187203,М
САРГИС,1932,1,187203,М
СЕВИЛЬ,1932,1,187203,Ж
САФРОН,1932,1,187203,М
ФАРИХА,1932,1,187203,Ж
ФАГИЛЯ,1932,1,187203,Ж
ФЕОФИЛ,1932,1,187203,М
ФАЗИЛЬ,1932,1,187203,М
СОКРАТ,1932,1,187203,М
ХЕЛИЯ,1932,1,187203,Ж
ФАТКИЯ,1932,1,187203,Ж
ШАКИР,1932,1,187203,М
ФАХРАД,1932,1,187203,М
НАЗИБА,1932,1,187203,Ж
ШАБАН,1932,1,187203,М
ТЕОДОР,1932,1,187203,М
ОВАКИМ,1932,1,187203,М
МИМОЗА,1932,1,187203,Ж
ХАМЕТ,1932,1,187203,М
СЯКИНЯ,1932,1,187203,Ж
ТАЛИНА,1932,1,187203,Ж
ФАТИНА,1932,1,187203,Ж
МАХСУД,1932,1,187203,М
ХАМЗЕ,1932,1,187203,М
НАКИЛЯ,1932,1,187203,Ж
ЛЕМАРА,1932,1,187203,Ж
ХРИСТ,1932,1,187203,М
СЛАВИК,1932,1,187203,М
НЕНИЛА,1932,1,187203,Ж
СЛАВИЙ,1932,1,187203,М
НИЗАМИ,1932,1,187203,М
СЕЙМУР,1932,1,187203,М
ХАКИМ,1932,1,187203,М
ХОРИС,1932,1,187203,М
СИРЕНА,1932,1,187203,Ж
МЯРЗИЯ,1932,1,187203,Ж
МАРИНЭ,1932,1,187203,Ж
СТАХИЙ,1932,1,187203,М
МАЛИЦА,1932,1,187203,Ж
МКРТЫЧ,1932,1,187203,М
ТОМИЛА,1932,1,187203,Ж
ЛЮДВИК,1932,1,187203,М
НОВРУЗ,1932,1,187203,М
МАГИРЯ,1932,1,187203,Ж
МУХСИН,1932,1,187203,М
МОВСЕС,1932,1,187203,М
ЭРВИН,1932,1,187203,М
ШАГЕН,1932,1,187203,М
МИЛАНА,1932,1,187203,Ж
МАДИНЯ,1932,1,187203,Ж
ЯРИНА,1932,1,187203,Ж
ЛОРИДА,1932,1,187203,Ж
КНАРИК,1932,1,187203,Ж
АКСАНА,1932,1,187203,Ж
ЛАТИФЯ,1932,1,187203,Ж
ЭЛЬМА,1932,1,187203,Ж
КАРЛОС,1932,1,187203,М
МАРИАН,1932,1,187203,М
ЮОРИС,1932,1,187203,М
МАЛХАЗ,1932,1,187203,М
ЮЛЮДА,1932,1,187203,Ж
АНДРУШ,1932,1,187203,М
ШИХАЙ,1932,1,187203,М
МАНИРА,1932,1,187203,Ж
МИНИРА,1932,1,187203,Ж
НАТАША,1932,1,187203,Ж
МАНВЕЛ,1932,1,187203,М
ХОРЕН,1932,1,187203,М
МИДХАТ,1932,1,187203,М
МКРТИЧ,1932,1,187203,М
АКЛИМЯ,1932,1,187203,Ж
ЭЛАНА,1932,1,187203,Ж
НАТЭЛА,1932,1,187203,Ж
ЭМИЛЯ,1932,1,187203,Ж
ШАРИФ,1932,1,187203,М
НОРАЙР,1932,1,187203,М
АНЕВЕР,1932,1,187203,М
КИРЕНА,1932,1,187203,Ж
МАКСУД,1932,1,187203,М
МАДХИЯ,1932,1,187203,Ж
РАШИЛЯ,1932,1,187203,Ж
ЛОЛИТА,1932,1,187203,Ж
ХАМИД,1932,1,187203,М
РАФИГА,1932,1,187203,Ж
МАРДХА,1932,1,187203,М
ЭСТЕР,1932,1,187203,Ж
РИГИНА,1932,1,187203,Ж
САЖИДЯ,1932,1,187203,Ж
ЭРАСТ,1932,1,187203,М
РАБИГА,1932,1,187203,Ж
СТАНИСЛОВАС,1932,1,187203,М
ФАЙЗРАХМАН,1932,1,187203,М
РЕВХАТ,1932,1,187203,М
РАМИЛЯ,1932,1,187203,Ж
МАЛИКА,1932,1,187203,Ж
АЛЬБИН,1932,1,187203,М
КАРИНЕ,1932,1,187203,Ж
МАРЖАН,1932,1,187203,Ж
САИЛИЯ,1932,1,187203,Ж
АНЖЕЛЯ,1932,1,187203,Ж
РОМУАЛЬДАС,1932,1,187203,М
МАРТЫН,1932,1,187203,М
АСАТУР,1932,1,187203,М
САМСОН,1932,1,187203,М
РИВХАТ,1932,1,187203,М
АНФИЗА,1932,1,187203,Ж
АРУСЯК,1932,1,187203,Ж
РИФГАТ,1932,1,187203,М
РАЗИЯТ,1932,1,187203,Ж
АГА,1932,1,187203,М
САГИДА,1932,1,187203,Ж
РУСТЕМ,1932,1,187203,М
АГУНИК,1932,1,187203,Ж
ЗИЯ,1932,1,187203,М
РЕНАЛЬДИНА,1932,1,187203,Ж
РЯХИМЯ,1932,1,187203,Ж
САБИРА,1932,1,187203,Ж
РАФКАТ,1932,1,187203,М
САМВЕЛ,1932,1,187203,М
РАФГАТ,1932,1,187203,М
САЛМАН,1932,1,187203,М
НИКОЛАЕВИЧ,1932,1,187203,М
ЕН,1932,1,187203,Ж
ДОЛИНА,1932,1,187203,Ж
ДИМ,1932,1,187203,М
АЛЕКСАНДРАС,1932,1,187203,М
ЗАРЕТА,1932,1,187203,Ж
ЕПИФАН,1932,1,187203,М
ГАЙ,1932,1,187203,М
РАИСЬЯ,1932,1,187203,Ж
РАЗИДА,1932,1,187203,Ж
РАФХАТ,1932,1,187203,М
САЗИДА,1932,1,187203,Ж
ДЖАННА,1932,1,187203,Ж
РУСТАН,1932,1,187203,М
ИМИЛИЯ,1932,1,187203,Ж
РАХИМА,1932,1,187203,Ж
ЕФАЛИЯ,1932,1,187203,Ж
ИРАИСА,1932,1,187203,Ж
ГЮЗЕЛЬ,1932,1,187203,Ж
АНА,1932,1,187203,Ж
БЯЛКИС,1932,1,187203,Ж
ГАРРИЙ,1932,1,187203,М
ИРИНЬЯ,1932,1,187203,Ж
ИСА,1932,1,187203,М
ЗАМИЛЯ,1932,1,187203,Ж
ИОН,1932,1,187203,М
ГАЙДАР,1932,1,187203,М
ИЗЯ,1932,1,187203,М
ЗДИСЛАВА,1932,1,187203,Ж
ГЛОРИЯ,1932,1,187203,Ж
АЛЬДОНА,1932,1,187203,Ж
ВАЗГЕН,1932,1,187203,М
АНДРИАН,1932,1,187203,М
ДАЛИЛА,1932,1,187203,Ж
ЕЛЕОНОРА,1932,1,187203,Ж
ЗАРИНА,1932,1,187203,Ж
